id_1,id_2,time_diff_min,battery_diff,wave_period_diff,wave_height_diff,turbidity_diff,water_temp_diff,same_beach,rule_based_flag,is_duplicate
34254,34256,45,0,2.43,1.82,61.04,2.09,1,0,0
24922,24923,53,86,9.78,3.21,84.59,9.32,1,0,0
12922,12923,23,59,0.55,1.35,87.65,0.21,1,0,0
20074,20075,40,34,8.85,3.46,56.17,0.03,1,0,0
18563,18564,25,77,5.64,2.13,59.81,2.22,1,0,0
13657,13658,27,47,0.97,2.25,11.89,5.2,1,0,0
25685,25686,50,1,4.67,0.41,47.86,5,1,0,0
18851,18852,29,5,4.51,0.58,38.47,3.19,1,0,0
30672,30673,46,23,1.18,0.2,5.58,1.6,1,0,1
20420,20421,36,5,5.91,3.17,11.73,6.28,1,0,0
12700,12701,16,2,10.6,1.65,37.58,2.06,1,0,0
3386,3387,51,53,1.05,2.56,43.87,2.04,1,0,0
23809,23810,13,75,3.99,1.62,35.73,5.74,1,0,0
24234,24235,18,46,2,1.42,54.19,1.75,1,0,0
28077,28078,8,31,7.27,3.5,12.21,4.6,1,0,1
6587,6588,11,7,2.52,1,12.37,0.39,1,0,1
12851,12853,18,11,13.1,1.25,9.35,2.53,1,0,1
20272,20273,32,2,2.06,0.15,13.59,0.8,1,0,1
20089,20090,27,25,4.78,3.39,15.75,2.46,1,0,0
32741,32743,60,39,0.4,0.18,0.95,5.69,1,0,0
6360,6361,55,16,6.1,0.62,15.38,0.43,1,0,0
18471,18473,56,69,8.05,1.24,53.58,2.71,1,0,0
6826,6827,11,9,3.22,1.07,63.39,3.9,1,0,0
4788,4789,16,40,7.78,2.95,26.45,0.1,1,0,0
16544,16545,57,15,1.39,3.18,12.56,3.08,1,0,1
24027,24028,14,49,7.83,2.46,7.63,5.13,1,0,0
2038,2039,47,12,11.93,3.37,20.22,2.18,1,0,0
548,549,47,39,5.5,2.37,25.55,2.2,1,0,0
12992,12994,60,2,1.07,2.85,32.26,2.36,1,0,0
785,786,52,47,2.36,1.48,42.97,2.52,1,0,0
21947,21948,51,49,12.9,1.96,3.96,9.06,1,0,0
13922,13923,51,12,6.11,1.66,2.9,0.47,1,0,1
5250,5251,31,45,10.73,0.54,31.63,2.86,1,0,0
8972,8973,52,76,4.09,2.04,28.46,2.1,1,0,0
26379,26380,34,39,4.13,0.36,86.66,3.69,1,0,0
25834,25835,56,33,3.21,4.05,11,5.59,1,0,0
16623,16624,53,55,8.41,0.04,13.09,9.13,1,0,0
6747,6748,54,42,8.34,1.75,61.41,0.14,1,0,0
13063,13064,57,35,6.04,0.13,3.75,1.44,1,0,1
33514,33515,50,41,4.58,0.51,56.17,1.94,1,0,0
26139,26140,22,25,7.31,3.8,47.08,0.87,1,0,0
15241,15242,32,78,0.06,1.26,21.64,2.46,1,0,0
30823,30824,54,49,5.75,0.37,13.07,0.3,1,0,1
18952,18954,35,12,0.07,1.37,79.16,5.73,1,0,0
19779,19780,40,61,2.2,2.62,67.79,0.91,1,0,0
22509,22510,53,23,7.32,0.27,49.2,0.01,1,0,0
18627,18628,24,14,9.88,0.64,1.32,0.24,1,0,1
32816,32817,55,55,0.43,1.35,53.41,0.67,1,0,0
24565,24566,26,81,9.64,3.11,12.63,0.48,1,0,1
20699,20700,29,27,0.31,1.84,9.88,0.67,1,0,1
17384,17385,13,27,2.92,1.6,25.38,0.32,1,0,0
29112,29113,55,55,2.48,1.13,23.51,2.06,1,0,0
14788,14789,56,42,1.71,0.97,62.07,4.37,1,0,0
12971,12972,16,44,4.63,0.18,53.28,3.69,1,0,0
29551,29553,55,67,4.43,1.49,83.66,0.78,1,0,0
2001,2003,45,26,4.54,0.74,39.95,0.5,1,0,0
4065,4066,54,21,8.44,0.09,34.57,1.41,1,0,0
9046,9047,59,0,5.79,2.17,73.52,4.63,1,0,0
20365,20366,8,64,6.96,2.57,3.89,3.76,1,0,1
15671,15672,44,3,4.84,1.58,20.67,1.47,1,0,0
6404,6405,9,45,0.35,0.15,16.25,0.47,1,0,0
12304,12305,60,17,0.01,0.5,62.1,4.19,1,0,0
11211,11212,21,69,7.43,2.55,0.28,3.92,1,0,1
4913,4914,36,22,4.52,0.87,24.18,2.91,1,0,0
1079,1080,48,11,7.06,0.95,21.02,6.21,1,0,0
7622,7623,58,43,4.58,1.93,5.19,2.98,1,0,1
12672,12674,49,75,9.88,1.15,22.66,2.02,1,0,0
26369,26370,59,54,6.59,3.1,80.62,8.34,1,0,0
18290,18291,47,0,4.88,1.15,82.8,0.66,1,0,0
12899,12901,52,12,2.53,2.87,45.05,2.3,1,0,0
7289,7290,31,29,2.51,0.45,0.27,6.83,1,0,0
16613,16614,40,23,2.71,2.99,15.28,3.81,1,0,0
26782,26783,50,63,0.61,0.18,9.51,6.14,1,0,0
14529,14530,35,13,6.97,0.18,74.03,2.23,1,0,0
33890,33892,19,6,4.06,0.54,35.51,3.7,1,0,0
18358,18359,18,2,1.46,0.81,8.8,5.84,1,0,0
2711,2712,59,9,3.67,1.33,32,2.08,1,0,0
21874,21875,60,83,7.69,1.16,73.57,7.52,1,0,0
15700,15701,32,58,0.81,1.61,42.11,2.92,1,0,0
21308,21309,10,78,12.25,1.32,20.45,2.55,1,0,0
20129,20130,47,47,7.87,0.96,32.26,7.47,1,0,0
1236,1237,14,3,2.11,2.3,9.77,2.96,1,0,1
24299,24300,55,75,10.28,1.61,34.98,4.48,1,0,0
21439,21440,48,33,3.13,3.28,6.69,1.26,1,0,1
22007,22008,28,12,11.04,2.23,36.55,0.74,1,0,0
18324,18325,58,5,3.03,3.95,10.69,4.93,1,0,1
22712,22713,59,6,2.59,0.44,44.69,3.95,1,0,0
32489,32490,27,41,1.14,0.25,29.02,0.71,1,0,0
21399,21400,5,23,3.62,0.92,1.02,7.47,1,1,0
7721,7722,19,41,0.38,3.24,4.79,0.93,1,0,1
10386,10387,55,20,1.21,2.04,69.88,1.84,1,0,0
2896,2897,22,65,8.68,1.13,59.09,1.52,1,0,0
31658,31660,45,50,0.65,2.82,58.68,3.26,1,0,0
30565,30566,13,2,3.2,1.49,2.08,1.05,1,0,1
12129,12130,34,52,7.17,2.93,13.98,3.65,1,0,1
25275,25276,38,31,2.27,2.36,56.85,5.87,1,0,0
29442,29443,22,86,5,1.18,49.59,3.91,1,0,0
25295,25296,22,3,3.05,1.52,16.15,0.27,1,0,0
22896,22898,44,42,2.36,1.09,1.12,1.14,1,0,1
16023,16024,49,2,1.83,1.64,6.62,6.03,1,0,0
4505,4506,51,56,6.54,0.41,87.97,0.16,1,0,0
34385,34386,59,24,2.15,1.29,70.35,2.09,1,0,0
1534,1535,38,9,5.47,3.11,43.67,2.83,1,0,0
2060,2061,19,5,3.7,3.5,17.92,3.03,1,0,0
17369,17370,48,63,12.08,0.22,3.4,1.79,1,0,1
31446,31447,41,2,5.89,1.68,21.31,0.75,1,0,0
28493,28494,13,32,2.5,3.79,36.09,1.36,1,0,0
9703,9704,27,23,1.37,4.14,32.73,0.35,1,0,0
3625,3626,36,46,7.74,1.6,27.45,5.29,1,0,0
9035,9036,18,7,1.65,0.93,25.42,3.97,1,0,0
14375,14376,48,7,1.91,1.31,49.19,7.4,1,0,0
21442,21443,19,53,3.01,1.52,66.9,1.82,1,0,0
19397,19398,59,27,4.18,1.67,13.73,2.53,1,0,1
25724,25725,11,65,6.04,1.41,75.53,4.53,1,0,0
21608,21609,51,27,8.29,0.79,12.7,1.07,1,0,1
16751,16752,7,61,11.17,0.34,63.32,1.69,1,0,0
14071,14073,56,12,5.14,0.61,71.92,0.7,1,0,0
27389,27390,21,24,3.84,3.21,8.3,0.53,1,0,1
16691,16692,44,3,0.11,3.88,81.59,1.36,1,0,0
18491,18492,60,35,2.85,1.96,41.87,3.4,1,0,0
12673,12674,39,11,0.43,0.41,3.04,3.73,1,0,1
29908,29909,33,18,14,0.16,33.02,6.82,1,0,0
9401,9402,56,4,11.03,2.63,11.57,2.16,1,0,1
8750,8752,58,5,6.59,1.36,2.19,1.51,1,0,1
12663,12664,37,86,8.37,1.17,50.45,0.3,1,0,0
28388,28389,52,23,5.74,3.02,13.59,5.04,1,0,0
912,913,44,68,5.25,1.03,6.7,0.34,1,0,1
29895,29896,39,13,7.2,1.78,1.75,1.36,1,0,1
26013,26015,43,23,13.46,1.26,24.53,1.85,1,0,0
23491,23492,10,18,11.97,0.04,2.9,8.17,1,0,0
26655,26656,16,39,1.82,0.07,34.31,2.78,1,0,0
16524,16525,28,4,6.07,1.36,11.95,2.87,1,0,1
22243,22244,24,32,1.65,1.41,25.5,0.74,1,0,0
5386,5388,46,66,0.77,2.17,34.04,3.93,1,0,0
31247,31248,28,11,12.87,0.43,92.92,0.88,1,0,0
15899,15900,18,64,3.03,1.25,79.14,2.32,1,0,0
11208,11209,17,20,1.82,0.13,23.21,1.13,1,0,0
14035,14036,55,2,9.26,0.92,0.66,0.73,1,0,1
32574,32575,58,69,11.93,1.96,25.7,8.12,1,0,0
13238,13239,55,27,8.24,1.15,17.01,3.11,1,0,0
15509,15510,23,36,7.89,0.56,10.27,2,1,0,1
23893,23895,25,83,0.81,4.27,30.93,3.87,1,0,0
27031,27032,49,43,2.08,0.32,2.85,4.79,1,0,1
30134,30136,53,7,11.01,1.45,9.25,1.96,1,0,1
27977,27979,50,38,4.98,2.94,18.18,4.37,1,0,0
13636,13637,55,32,3.23,2.06,1.61,2.54,1,0,1
34050,34051,40,11,1.94,1.05,3.33,8.05,1,0,0
14830,14831,58,52,9.64,1.68,20.97,4.99,1,0,0
25113,25114,26,1,1.44,2.79,21.5,4.38,1,0,0
7154,7155,17,2,0.05,1.37,26.2,7.77,1,0,0
31648,31649,41,76,1.3,2.64,18.44,3.02,1,0,0
17167,17168,39,51,0.67,3.26,23.96,3.41,1,0,0
21290,21291,26,30,3.06,0.57,3.44,1.26,1,0,1
14497,14498,30,52,8.46,0.49,55.25,5.4,1,0,0
601,602,12,23,0.13,1.71,61.6,3.68,1,0,0
18571,18572,35,10,4.84,0.66,65.72,8.17,1,0,0
18770,18771,20,80,13.11,2.44,13.2,4.68,1,0,1
14322,14324,50,60,8.17,0.1,25.38,0.61,1,0,0
7666,7667,27,42,6.66,1.2,69.43,1.61,1,0,0
1776,1777,54,33,0.16,0.09,41,8.5,1,0,0
4432,4433,41,81,0.56,0.72,35.76,6.21,1,0,0
4383,4384,35,1,2.85,1.27,55.06,8.26,1,0,0
18357,18358,47,42,10.22,0.43,90.1,0.4,1,0,0
19623,19624,41,1,4.64,2.57,56.25,5.21,1,0,0
15565,15566,47,77,1.99,1.04,37.84,0.49,1,0,0
966,967,49,58,1.18,0.23,21.57,0.01,1,0,0
1454,1455,13,77,4.53,0.08,61.15,1.21,1,0,0
22182,22183,11,50,4.56,1.22,18.81,3.66,1,0,0
16575,16576,48,2,4.83,2.53,2.74,1.62,1,0,1
27218,27219,48,11,6.63,1.73,20.09,6.13,1,0,0
6750,6751,44,16,8.07,0.22,5.07,7.27,1,0,0
15056,15057,50,4,4.29,0.19,0.94,3.28,1,0,1
28005,28006,21,3,4.83,2.58,12.83,4.01,1,0,1
7245,7246,46,1,8.16,0.32,13.28,0.39,1,0,1
9239,9240,36,39,3.13,2,39.37,2.55,1,0,0
8260,8261,53,4,3.01,2.71,1.8,1.71,1,0,1
24130,24131,56,38,2.51,4.1,35.04,1.13,1,0,0
29011,29012,54,5,5.71,0.19,7.01,4.18,1,0,1
22154,22155,59,72,0.84,0.63,4.45,5.44,1,0,0
24819,24820,50,68,2.67,0.16,47.13,0.29,1,0,0
10861,10862,31,7,10.76,1.21,20.63,3.03,1,0,0
28759,28760,54,67,2.83,1.27,20.96,3.42,1,0,0
8395,8396,8,76,7.23,1.2,8.17,6.11,1,0,0
3650,3651,16,75,2.72,1.06,37.65,6.52,1,0,0
33658,33659,50,28,8.21,1.51,14.34,6.35,1,0,0
21354,21355,46,22,5.51,0.93,12.44,2.44,1,0,1
27124,27125,54,32,4.27,0.58,68.68,3.77,1,0,0
1059,1060,58,66,1.18,3.6,5.08,4.36,1,0,1
4363,4364,9,20,8.93,1.31,33.19,5.33,1,0,0
12859,12860,22,12,7.12,0.02,30.17,1,1,0,0
17852,17853,44,71,3.8,1.93,7.26,2.69,1,0,1
28340,28341,22,50,9.18,2.05,16.88,1.11,1,0,0
2889,2890,54,53,2.66,0.89,5.11,7.16,1,0,0
22970,22971,47,60,5.14,2.36,10.91,4.53,1,0,1
12584,12585,18,74,3.17,1.2,47.16,1.02,1,0,0
19939,19940,52,46,4.46,0.35,31.46,0.84,1,0,0
31176,31177,27,5,1.17,0.13,25.75,1.31,1,0,0
25899,25900,44,41,7.9,0.9,18.28,5.16,1,0,0
19309,19310,25,37,10.36,2.15,2.19,3.13,1,0,1
26461,26462,52,67,2.14,2.96,3.74,2.99,1,0,1
34614,34615,28,71,8.29,1.28,13.62,1.11,1,0,1
29391,29392,47,48,8.5,1.22,29.4,1.85,1,0,0
2947,2948,35,6,2.89,2.52,64.1,1.21,1,0,0
23650,23651,19,60,2.55,0.47,36.24,6.41,1,0,0
61,62,42,20,6.66,0.75,35.28,1.17,1,0,0
427,428,55,3,2.69,0.54,44.19,1.3,1,0,0
7716,7717,60,13,8.66,1.19,54.79,1.37,1,0,0
390,391,27,34,0.59,1.53,72.7,3.68,1,0,0
3752,3753,54,9,4.13,3.76,41.03,1.65,1,0,0
25949,25950,20,80,3.51,1.17,48.94,5.07,1,0,0
23599,23600,38,34,10.97,3.64,51.05,2.35,1,0,0
18563,18565,51,70,10.53,2.28,41.87,6.44,1,0,0
29261,29262,38,38,8.35,1,13.58,5.26,1,0,0
30223,30224,44,15,12.87,0.37,24.31,1.05,1,0,0
17362,17363,20,11,12.81,0.89,5.4,4.15,1,0,1
28020,28021,38,85,1.4,1.9,70.87,4.29,1,0,0
16849,16850,44,5,8.78,1.69,48.4,6.9,1,0,0
6004,6005,57,30,8.57,1.94,30.82,0.77,1,0,0
8099,8100,36,20,1.98,3.23,36.72,1.56,1,0,0
18383,18384,47,72,3,2.42,15.1,0.34,1,0,0
14222,14224,51,59,1.54,1.11,0.48,1.67,1,0,1
3824,3825,37,10,9.85,3.03,25.71,6.13,1,0,0
23638,23639,20,70,11.07,2.54,31.83,6.08,1,0,0
34309,34310,42,51,0.42,2.24,0.57,5.96,1,0,0
3777,3778,46,52,3.24,0.68,76.08,1.93,1,0,0
23773,23774,32,10,1.59,3.4,7.37,1.37,1,0,1
7057,7058,47,80,11.38,0.28,12.19,1.51,1,0,1
17669,17670,27,5,2.85,2.1,27.52,2.36,1,0,0
10883,10884,56,2,5.56,0.69,47.39,0.34,1,0,0
28421,28422,7,39,11.94,1.95,1.21,3.84,1,0,1
5940,5943,58,7,1.54,0.93,85.98,5.49,1,0,0
25449,25450,56,13,4.53,1.78,12.66,7.62,1,0,0
18476,18477,57,39,4.56,1.59,29.96,1.43,1,0,0
29400,29401,52,24,1.52,0.4,86.38,0.55,1,0,0
25902,25903,19,28,0.68,3.98,5.54,1.94,1,0,1
34995,34996,36,29,4.77,0.14,20.02,6.03,1,0,0
11554,11555,12,41,2.24,1.05,11.87,1.08,1,0,1
21687,21688,28,23,1.53,0.82,62.6,5.28,1,0,0
10090,10091,56,45,8.3,0.03,69.2,2.78,1,0,0
1305,1306,32,11,4.89,2.42,7.15,1.09,1,0,1
4178,4180,58,48,5.48,1.48,2.18,3.66,1,0,1
3335,3336,36,8,4.78,0.3,31.59,4.56,1,0,0
28065,28066,53,7,1.65,0.97,49.63,2.34,1,0,0
20992,20994,48,30,10.75,3.19,19.58,3.6,1,0,0
15680,15681,35,32,6.81,3.42,4.13,3.03,1,0,1
2971,2972,16,42,3.84,1.18,4.91,1.07,1,0,1
24761,24762,18,8,2.81,1.52,20.93,6.56,1,0,0
12789,12790,54,65,12.35,0.48,34.89,4.98,1,0,0
2138,2139,41,26,9.2,3.48,46.51,2.79,1,0,0
20531,20532,18,13,1.61,1.44,19.7,1.82,1,0,0
25762,25763,20,9,8.86,2.22,43.66,4.82,1,0,0
2599,2600,58,30,2.32,0.5,12.66,1.09,1,0,1
11269,11270,59,4,0.8,2.29,46.21,7.22,1,0,0
6770,6771,35,4,4.46,2.06,40.46,0.51,1,0,0
31246,31247,36,27,0.87,1.03,59.58,0.13,1,0,0
33061,33062,43,9,1.07,0.34,80.74,5.49,1,0,0
154,155,14,35,0.17,0.98,0.49,1.69,1,0,1
12540,12543,46,3,8.58,2.17,85.37,6.92,1,0,0
20370,20371,26,43,11.03,1.69,23.82,1.57,1,0,0
17827,17828,29,23,0.57,1.75,0.59,1.28,1,0,1
13727,13728,33,43,0.93,3.38,3.35,1.83,1,0,1
9601,9603,60,3,2.1,3.29,24.87,4.01,1,0,0
12649,12650,48,43,0.51,0.43,11.57,2.57,1,0,1
3843,3845,58,35,7.1,2.12,12.72,1.63,1,0,1
31355,31356,30,85,1.9,0.92,4.58,3.52,1,0,1
28385,28386,26,22,3.56,1.3,19.19,0.73,1,0,0
925,926,55,43,3.05,0.18,44.58,7.79,1,0,0
31138,31139,32,49,4.29,1.6,47.47,0.74,1,0,0
13245,13246,49,16,8.35,2.07,76.75,2.61,1,0,0
9990,9991,48,37,6.04,1.87,43.69,5.19,1,0,0
21941,21942,52,9,5.7,1.62,2.23,0.61,1,0,1
14465,14466,54,43,4.72,1.75,15.23,8.35,1,0,0
22205,22206,57,74,4.95,1.29,20.8,5.57,1,0,0
13736,13737,51,6,6.48,1.39,55.26,3.64,1,0,0
21293,21294,32,73,4.38,0.52,7.58,0.34,1,0,1
20619,20620,41,29,11.06,3.02,43.22,3.3,1,0,0
10846,10847,34,17,0.78,0.04,2.91,7.6,1,0,0
4454,4455,51,53,0.78,4.87,16.34,0.23,1,0,0
10302,10303,44,44,1.65,2.72,10.25,5.88,1,0,0
23669,23670,36,25,10.38,3.51,41.76,6.04,1,0,0
3086,3087,10,0,3.89,1.16,22.26,5.26,1,0,0
11975,11976,57,63,12.94,2.5,11.12,4.17,1,0,1
2942,2943,28,28,6.29,1.32,26.77,3.9,1,0,0
33278,33279,57,12,0.08,2.95,17.46,0.3,1,0,0
24858,24859,34,16,5.13,3.16,45.17,5.62,1,0,0
14965,14966,44,57,1.54,3.04,76.22,3.23,1,0,0
25079,25080,58,35,3.84,1.23,32.06,6.01,1,0,0
9273,9274,55,43,7.83,0.49,32.82,5.31,1,0,0
28867,28868,28,34,2.11,2.95,14.25,3.63,1,0,1
20066,20068,35,64,8.28,4.26,15.99,1.42,1,0,0
27508,27509,19,71,10.65,3.56,78.49,0.24,1,0,0
31123,31124,21,69,2.62,0.44,33.28,0.26,1,0,0
28001,28002,29,8,1.06,1.82,46.17,4.06,1,0,0
14201,14202,43,1,7.19,2.59,7.75,0.39,1,0,1
27392,27393,57,34,7.65,1.13,45.26,6.95,1,0,0
13837,13838,14,44,3.36,0.44,0.09,2.55,1,0,1
31426,31427,31,13,7.79,1.01,19.79,3.76,1,0,0
28169,28170,54,90,10.38,2.27,74.51,1.32,1,0,0
11657,11658,55,59,4.79,0.95,39.07,5.76,1,0,0
5702,5703,40,51,12.02,2.39,24.16,1.12,1,0,0
28962,28963,47,80,2.61,2,26.16,6.39,1,0,0
6677,6678,36,9,7.68,0.68,61.22,0.36,1,0,0
26525,26526,57,74,4.09,1.28,27.88,0.01,1,0,0
18313,18314,52,45,4.92,0.46,59.6,3.17,1,0,0
12764,12765,25,42,1.16,1.04,37.92,1.58,1,0,0
6092,6093,15,29,6.67,0.71,26.64,1.45,1,0,0
14851,14852,20,30,6.41,0.74,55.94,1.45,1,0,0
21495,21496,54,33,0.88,0.12,73.75,6.77,1,0,0
15647,15648,33,67,7.29,2.89,77.35,0.56,1,0,0
26458,26459,18,76,0.83,0.94,26.21,0.63,1,0,0
232,233,33,57,0.47,3.59,16.77,1.64,1,0,0
7649,7650,8,3,11.84,0.2,11.54,5.54,1,0,0
21229,21230,46,16,1.77,2.34,18.88,0.57,1,0,0
1423,1426,53,35,6.58,2.8,27.81,1.49,1,0,0
14562,14564,33,73,3.55,0.93,4.83,3.22,1,0,1
17436,17437,30,6,0.14,0.15,30.83,4.5,1,0,0
19158,19160,56,17,1.36,1.48,44.28,7.18,1,0,0
19551,19552,33,38,4.05,3.77,24.6,0.57,1,0,0
18270,18271,57,59,10.34,2.62,21.34,2.59,1,0,0
30656,30657,57,1,1.92,1.06,9.86,4.23,1,0,1
26909,26910,49,55,3.71,1.16,36.68,3.15,1,0,0
4974,4975,15,36,3.29,0.47,61.7,5.06,1,0,0
774,775,52,0,0.94,0.31,46.9,0.66,1,0,0
2466,2467,38,10,1.07,2.14,8.34,3.19,1,0,1
29114,29115,11,55,4.05,2.96,61.4,0.75,1,0,0
9911,9912,24,0,6.58,1.94,3.74,2.93,1,0,1
3125,3126,46,4,4.27,1.85,20.69,0.76,1,0,0
15572,15573,26,16,7.24,1.15,24.76,7.89,1,0,0
9535,9537,32,24,9.7,0.54,55.39,3.2,1,0,0
18336,18338,22,1,0.41,2.78,38.19,5.17,1,0,0
20830,20831,20,84,3.52,0.18,10.48,0.58,1,0,1
18326,18327,46,64,2.22,1.63,8.65,0.03,1,0,1
33571,33572,42,26,7.02,0.25,5.22,2.24,1,0,1
5175,5176,47,46,0.26,1.28,77.17,4.06,1,0,0
24518,24519,37,0,9.31,1.55,1.26,6.55,1,0,0
6963,6964,18,31,2.48,2.45,48.54,0.5,1,0,0
5732,5733,59,22,10.46,0.12,63.07,2.79,1,0,0
6819,6820,24,57,0.23,1.81,57.06,3.22,1,0,0
23391,23392,34,5,3.68,1.59,0.32,4.44,1,0,1
27149,27150,24,60,10.38,4.18,23.99,1.17,1,0,0
4338,4339,44,0,2.94,0.32,20.24,1.78,1,0,0
28470,28471,41,45,5.22,1.06,10.14,0.44,1,0,1
23293,23294,16,40,1.14,0.19,72.34,1.94,1,0,0
29247,29248,21,3,10.14,0.85,27.24,3.08,1,0,0
24887,24888,10,3,9.23,0.1,17.18,0.63,1,0,0
22957,22959,31,14,4.58,0.09,13.62,2.94,1,0,1
23556,23557,59,22,3.9,1.46,5.83,1.1,1,0,1
34769,34771,43,41,2.56,2.89,58.36,0.53,1,0,0
30727,30728,27,23,4.91,1.09,18.52,0.24,1,0,0
21072,21073,46,1,3.2,3.35,3.43,3.86,1,0,1
5135,5136,59,32,0.9,0.99,21.91,3.05,1,0,0
10001,10002,27,23,8.07,1.32,6.22,3.95,1,0,1
21393,21394,36,8,1.29,0.79,19.3,4.31,1,0,0
7869,7870,8,19,1.84,2.01,43.42,6.2,1,0,0
6499,6500,58,16,5.55,0.22,38.32,2.53,1,0,0
23211,23212,38,25,2.51,2.3,85.09,1.05,1,0,0
13140,13141,10,13,6.42,2.09,8.3,7.13,1,0,0
17054,17055,51,0,1.69,0.3,16.5,3.41,1,0,0
34364,34365,47,43,8.02,3.39,35.11,9.22,1,0,0
33579,33581,27,76,12.28,2.99,22.54,0.91,1,0,0
10476,10477,27,6,7.09,1.65,89.85,5.18,1,0,0
381,382,59,12,2.44,4.18,8.58,0.05,1,0,1
24742,24744,46,0,0.53,3.72,3.89,7.38,1,0,0
32686,32687,32,48,0.83,0.8,10.7,5.59,1,0,0
31481,31482,23,47,7.31,1.26,0.28,6.83,1,0,0
2639,2640,10,56,6.37,0.04,59.46,0.98,1,0,0
17965,17966,54,15,5.19,2.61,8.15,0.45,1,0,1
32041,32044,42,57,8.98,0.58,2.59,0.16,1,0,1
10783,10784,19,4,3.13,1.12,50.92,4.63,1,0,0
1889,1890,23,28,7.75,2.86,23.41,0.79,1,0,0
6888,6889,24,11,2.57,3.63,7.6,6.24,1,0,0
17540,17541,31,14,1.99,0.35,15.87,2.6,1,0,0
30515,30516,56,11,0.42,0.67,29.07,4.64,1,0,0
30676,30677,46,63,6.92,2.06,19.58,0.01,1,0,0
24228,24230,57,39,5.66,0.13,19.17,4.39,1,0,0
26692,26693,33,21,11.27,1.77,29.45,0.11,1,0,0
33867,33868,55,52,0.45,0.68,72.89,0.32,1,0,0
7106,7107,47,8,8.53,2.62,36.95,5.18,1,0,0
12894,12895,49,34,2.4,1.05,22.49,2.36,1,0,0
23304,23305,28,8,5.35,2.73,52.89,0.31,1,0,0
10839,10840,58,8,6.5,0.09,10.13,6.9,1,0,0
8121,8122,34,19,9.35,0.61,40.52,2.52,1,0,0
2265,2266,41,21,9.41,3.07,30.91,1,1,0,0
19094,19095,46,19,4.04,0.94,4.15,2.11,1,0,1
3127,3128,31,18,4.04,0.12,7.23,6.3,1,0,0
2541,2543,50,17,3.77,0.18,58.6,3.3,1,0,0
30272,30273,55,39,2.26,1.29,41.22,0.25,1,0,0
4698,4699,57,62,4.38,2.26,57.76,5.74,1,0,0
26352,26353,5,27,1.16,1.44,56.57,0.85,1,1,0
23047,23048,55,63,5.19,0.62,27.12,1,1,0,0
24746,24747,59,22,4.72,3.06,21.05,0.61,1,0,0
15582,15583,44,37,2.77,1.35,26.14,9.39,1,0,0
31328,31329,52,34,7.85,2.31,18.15,2.45,1,0,0
31629,31630,53,43,9.6,0.68,42.19,0.54,1,0,0
15662,15663,50,76,3.05,1.45,68.86,0.74,1,0,0
14402,14403,40,71,1.23,3.2,11.54,2.96,1,0,1
12622,12623,29,64,5.77,0.26,23.86,2.78,1,0,0
33619,33621,42,5,1.83,0.77,66.86,0.18,1,0,0
27371,27372,34,30,8.34,1.53,5.57,5.14,1,0,0
3974,3975,28,24,2.53,0.83,86.41,3.3,1,0,0
3937,3938,13,32,12.41,1.97,51.6,1.87,1,0,0
5638,5639,48,36,6.88,2.1,20.19,3.29,1,0,0
24206,24207,43,44,3.61,2.81,53.71,3.44,1,0,0
20523,20524,31,47,5.43,2.02,19.81,0.86,1,0,0
19759,19760,8,69,3.28,1.63,34.37,1.23,1,0,0
29407,29408,22,24,4.98,2.36,24.72,1.65,1,0,0
10400,10402,14,37,1.67,1.42,72.95,2.62,1,0,0
934,936,51,10,2.7,0.68,52.74,4.11,1,0,0
19474,19475,41,50,4.9,2.14,45.44,0.17,1,0,0
9602,9603,25,10,0.81,0.48,79.9,0.37,1,0,0
10231,10232,49,27,0.68,1.73,2.31,3.83,1,0,1
23130,23131,59,8,9.07,2.27,12.22,3.15,1,0,1
31176,31178,58,21,2.71,1.12,31.36,6.46,1,0,0
5282,5283,34,26,5.26,0.24,44.8,7.51,1,0,0
6372,6373,15,23,0.73,2.95,22.81,6.86,1,0,0
7824,7825,29,29,0.35,3.41,8.04,3.61,1,0,1
1474,1476,41,24,5.96,3.24,37.19,2.04,1,0,0
8877,8878,38,6,1.35,2.35,44.78,4.51,1,0,0
18226,18227,56,0,1.46,0.01,26.64,4.28,1,0,0
11807,11808,50,35,10.93,2.01,2.83,6.45,1,0,0
1393,1394,53,41,8.46,0.45,34.83,6.55,1,0,0
23289,23290,45,42,8.61,0.92,18.33,0.9,1,0,0
16869,16870,57,20,0.37,3.52,0.44,3.12,1,0,1
2044,2045,39,35,7.37,1.95,81.44,0.46,1,0,0
10663,10664,48,81,0.68,0.35,48.48,0.87,1,0,0
22471,22472,55,34,8.52,1.17,13.29,4.12,1,0,1
9248,9249,55,39,3.94,2.03,21.21,2,1,0,0
23169,23170,43,34,3.23,0.31,87.2,3.69,1,0,0
27504,27506,38,14,3.04,2.68,5.98,0.3,1,0,1
16683,16684,49,19,5.92,1.77,21.91,8.84,1,0,0
3207,3208,7,31,7.32,2.84,12.53,4.61,1,0,1
13356,13357,33,10,3.41,1.78,68.1,0.23,1,0,0
7871,7872,55,19,7.81,3.53,52.9,6.28,1,0,0
2787,2788,8,2,5.27,1.04,55.01,5.59,1,0,0
20474,20475,54,61,0.67,1.94,42.95,2.3,1,0,0
12269,12270,42,46,3.95,2.22,13.05,2.79,1,0,1
3062,3063,20,1,3.93,0.49,66.71,5.36,1,0,0
